split,action_id,box_location,unclear_reason,notes,labeled_at
train,action_2110,outside,,,1779496561.139719
train,action_2111,outside,,,1779496570.6628711
train,action_2112,outside,,,1779496581.662795
train,action_2113,outside,,,1779496594.126275
train,action_2114,outside,,,1779496605.592417
train,action_2115,outside,,,1779496633.183517
train,action_2116,outside,,,1779496638.7774122
train,action_2117,outside,,,1779496650.1610491
train,action_2118,outside,,,1779496657.129218
train,action_2119,outside,,,1779496666.017625
train,action_2120,outside,,,1779496671.5823371
train,action_2121,outside,,,1779496678.175027
train,action_2122,outside,,,1779496684.366977
train,action_2123,outside,,,1779496691.372559
train,action_2124,outside,,,1779496696.4007769
train,action_2125,outside,,,1779496701.6614459
train,action_2126,outside,,,1779496708.209124
train,action_2127,outside,,,1779496714.778229
train,action_2128,outside,,,1779496719.036129
train,action_2129,outside,,,1779496726.7696362
train,action_2130,outside,,,1779496731.6867578
train,action_2131,outside,,,1779496738.750703
train,action_2132,outside,,,1779496744.026693
train,action_2133,outside,,,1779496751.321951
train,action_2134,outside,,,1779496757.196657
train,action_2135,outside,,,1779496761.871437
train,action_2136,outside,,,1779496767.143451
train,action_2137,outside,,,1779496772.232528
train,action_2138,outside,,,1779496778.2303429
train,action_2139,outside,,,1779496786.8150752
train,action_2140,outside,,,1779496791.381139
train,action_2141,inside,,,1779496828.736495
train,action_2142,outside,,,1779496857.388771
train,action_2143,outside,,,1779496865.545089
train,action_2144,outside,,,1779496871.915762
train,action_2145,outside,,,1779496877.064723
train,action_2146,inside,,,1779496912.670379
train,action_2147,outside,,,1779496927.626029
train,action_2148,outside,,,1779496944.666659
train,action_2149,unclear,,,1779496987.694178
train,action_2150,outside,,,1779497015.454328
train,action_2151,outside,,,1779497028.014413
train,action_2152,outside,,,1779497074.814181
train,action_2153,outside,,,1779497088.198344
train,action_2154,outside,,,1779497094.7224362
train,action_2155,outside,,,1779497141.234868
train,action_2156,outside,,,1779497148.030754
train,action_2157,outside,,,1779497157.4417012
train,action_2158,inside,,,1779497163.511595
train,action_2159,outside,,,1779497192.770848
train,action_2160,outside,,,1779497199.5776908
train,action_2161,unclear,,,1779497213.369594
train,action_2162,outside,,,1779497220.6092658
train,action_2163,outside,,,1779497225.839181
train,action_2164,outside,,,1779497231.294997
train,action_2165,outside,,,1779497248.082817
train,action_2166,outside,,,1779497253.3312588
train,action_2167,outside,,,1779497259.887716
train,action_2168,inside,,,1779497284.592484
train,action_2169,outside,,,1779497289.860832
train,action_2170,outside,,,1779497294.71751
train,action_2171,outside,,,1779497299.9149451
train,action_2172,outside,,,1779497513.625948
train,action_2173,outside,,,1779497519.006271
train,action_2174,outside,,,1779497522.747193
train,action_2175,outside,,,1779497527.700296
train,action_2176,outside,,,1779497531.911325
train,action_2177,outside,,,1779497536.747871
train,action_2178,outside,,,1779497540.89217
train,action_2179,outside,,,1779497545.253623
train,action_2180,outside,,,1779497551.621258
train,action_2181,outside,,,1779497555.8736188
train,action_2182,outside,,,1779497561.167936
train,action_2183,outside,,,1779497567.543935
train,action_2184,outside,,,1779497572.686492
train,action_2185,outside,,,1779497579.302134
train,action_2186,outside,,,1779497584.381622
train,action_2187,outside,,,1779497588.208999
train,action_2188,unclear,,,1779497595.2186618
train,action_2189,outside,,,1779497600.653754
train,action_2190,outside,,,1779497606.037975
train,action_2191,outside,,,1779497611.010279
train,action_2192,outside,,,1779497615.898859
train,action_2193,outside,,,1779497619.295538
train,action_2194,outside,,,1779497623.218142
train,action_2195,outside,,,1779497626.756705
train,action_2196,outside,,,1779497630.873426
train,action_2197,outside,,,1779497635.5971022
train,action_2198,outside,,,1779497639.585249
train,action_2199,outside,,,1779497644.036289
train,action_2200,outside,,,1779497648.438384
train,action_2201,outside,,,1779504663.954889
train,action_2202,outside,,,1779504673.726208
train,action_2203,outside,,,1779504689.672711
train,action_2204,outside,,,1779504693.650495
train,action_2205,outside,,,1779504698.564639
train,action_2206,outside,,,1779504703.138361
train,action_2207,outside,,,1779504708.03602
train,action_2208,outside,,,1779504710.853292
train,action_2209,outside,,,1779504716.2595048
train,action_2210,outside,,,1779504720.9640288
train,action_2211,outside,,,1779504725.711912
train,action_2212,outside,,,1779504730.331208
train,action_2213,outside,,,1779504734.8920078
train,action_2214,outside,,,1779504739.8685691
train,action_2215,outside,,,1779504744.6957388
train,action_2216,outside,,,1779504750.0053382
train,action_2217,outside,,,1779504755.188736
train,action_2218,outside,,,1779504762.256366
train,action_2219,outside,,,1779504766.891239
train,action_2220,outside,,,1779504916.112633
train,action_2221,outside,,,1779504922.425633
train,action_2222,outside,,,1779504928.9248042
train,action_2223,unclear,,,1779504938.750634
train,action_2224,outside,,,1779504943.5378282
train,action_2225,outside,,,1779504948.293893
train,action_2226,outside,,,1779504951.757548
train,action_2227,outside,,,1779504956.6657128
train,action_2228,outside,,,1779504960.721401
train,action_2229,outside,,,1779504965.107598
train,action_2230,outside,,,1779504970.411396
train,action_2231,outside,,,1779504975.1315572
train,action_2232,outside,,,1779504979.8056488
train,action_2233,outside,,,1779504985.143069
train,action_2234,outside,,,1779504989.850608
train,action_2235,outside,,,1779504994.556651
train,action_2236,outside,,,1779504998.976661
train,action_2237,outside,,,1779505010.810066
train,action_2238,outside,,,1779505016.121086
train,action_2239,outside,,,1779505020.667766
train,action_2240,outside,,,1779505034.1843379
train,action_2241,unclear,,,1779505044.8870862
train,action_2242,unclear,,,1779505055.423307
train,action_2243,outside,,,1779505275.0592608
train,action_2244,outside,,,1779505283.1731808
train,action_2245,outside,,,1779505305.320766
train,action_2246,inside,,,1779505315.5628512
train,action_2247,outside,,,1779505320.902797
train,action_2248,unclear,,,1779505332.913336
train,action_2249,outside,,,1779505338.026718
train,action_2250,outside,,,1779505343.311012
train,action_2251,outside,,,1779505354.476842
train,action_2252,outside,,,1779505359.3271759
train,action_2253,outside,,,1779505363.978932
train,action_2254,outside,,,1779505365.550522
train,action_2255,outside,,,1779505371.212668
train,action_2256,outside,,,1779505377.219844
train,action_2257,outside,,,1779505384.086074
train,action_2258,outside,,,1779505391.410939
train,action_2259,outside,,,1779506110.254955
train,action_2260,outside,,,1779506112.729635
train,action_2261,outside,,,1779506116.52897
train,action_2262,outside,,,1779506121.3985631
train,action_2263,outside,,,1779506125.8257642
train,action_2264,outside,,,1779506130.970177
train,action_2265,outside,,,1779506135.586944
train,action_2266,outside,,,1779506140.149296
train,action_2267,outside,,,1779506144.926523
train,action_2268,outside,,,1779506150.064448
train,action_2269,outside,,,1779506154.7365382
train,action_2270,outside,,,1779506184.693533
train,action_2271,outside,,,1779506189.4562712
train,action_2272,outside,,,1779506193.716576
train,action_2273,outside,,,1779506199.129067
train,action_2274,outside,,,1779506204.6657238
train,action_2275,outside,,,1779506210.346359
train,action_2276,outside,,,1779506216.1816168
train,action_2277,outside,,,1779506222.583162
train,action_2278,outside,,,1779506226.812911
train,action_2279,outside,,,1779506231.602431
train,action_2280,outside,,,1779506237.755759
train,action_2281,outside,,,1779506241.453088
train,action_2282,outside,,,1779506245.6276338
train,action_2283,outside,,,1779506252.628853
train,action_2284,outside,,,1779506259.145236
train,action_2285,outside,,,1779506272.2353432
train,action_2286,outside,,,1779506279.0767858
train,action_2287,outside,,,1779506284.2474382
train,action_2288,outside,,,1779506289.634549
train,action_2289,outside,,,1779506292.985964
train,action_2290,outside,,,1779506297.65942
train,action_2291,inside,,,1779506307.373656
train,action_2292,outside,,,1779506312.599297
train,action_2293,outside,,,1779506318.3464801
train,action_2294,outside,,,1779506323.828437
train,action_2295,outside,,,1779506329.014653
train,action_2296,outside,,,1779506339.165231
train,action_2297,outside,,,1779506344.254994
train,action_2298,outside,,,1779506349.393245
train,action_2299,outside,,,1779506356.470758
train,action_2300,outside,,,1779506364.038759
train,action_2301,outside,,,1779506376.081514
train,action_2302,outside,,,1779506380.974506
train,action_2303,unclear,,,1779506393.5126379
train,action_2304,unclear,,,1779506428.797656
train,action_2305,outside,,,1779506433.595975
train,action_2306,outside,,,1779506438.66149
train,action_2307,outside,,,1779506444.5991092
train,action_2308,outside,,,1779506450.1337228
train,action_2309,outside,,,1779506457.649811
train,action_2310,outside,,,1779506466.9401028
train,action_2311,outside,,,1779506472.057181
train,action_2312,outside,,,1779506496.3580859
train,action_2313,outside,,,1779506500.908225
train,action_2314,outside,,,1779506506.18488
train,action_2315,outside,,,1779506516.607605
train,action_2316,unclear,,,1779506528.821696
train,action_2317,outside,,,1779506535.046135
train,action_2318,unclear,,,1779506578.854932
train,action_2319,inside,,,1779506597.480208
train,action_2320,outside,,,1779506603.140725
train,action_2321,outside,,,1779506608.53529
train,action_2322,outside,,,1779506613.5013099
train,action_2323,outside,,,1779506618.3172228
train,action_2324,outside,,,1779506623.7925959
train,action_2325,outside,,,1779506629.160345
train,action_2326,outside,,,1779506632.857655
train,action_2327,outside,,,1779506637.757854
train,action_2328,outside,,,1779506644.031199
train,action_2329,outside,,,1779506650.414243
train,action_2330,outside,,,1779506656.034558
train,action_2331,outside,,,1779506659.555258
train,action_2332,outside,,,1779506665.124295
train,action_2333,outside,,,1779506669.158421
train,action_2334,outside,,,1779506670.3515131
train,action_2335,outside,,,1779507017.292464
train,action_2336,outside,,,1779507034.254098
train,action_2337,inside,,,1779507040.573596
train,action_2338,outside,,,1779507045.78237
train,action_2339,outside,,,1779507049.9560199
train,action_2340,outside,,,1779507057.783517
train,action_2341,outside,,,1779507068.640089
train,action_2342,outside,,,1779507099.179456
train,action_2343,outside,,,1779507113.13268
train,action_2344,outside,,,1779507131.389377
train,action_2345,outside,,,1779507143.221855
train,action_2346,outside,,,1779507157.667413
train,action_2347,outside,,,1779507181.924588
train,action_2348,outside,,,1779507211.109174
train,action_2349,outside,,,1779509072.5519738
train,action_2350,outside,,,1779509077.173847
train,action_2351,outside,,,1779509080.105953
train,action_2352,outside,,,1779509085.002408
train,action_2353,outside,,,1779509088.736544
train,action_2354,outside,,,1779509091.777123
train,action_2355,unclear,,,1779509099.958882
train,action_2356,outside,,,1779509143.106055
train,action_2357,outside,,,1779509147.718843
train,action_2358,outside,,,1779509150.674721
train,action_2359,outside,,,1779509155.7847848
train,action_2360,outside,,,1779509160.2782521
train,action_2361,outside,,,1779509164.699879
train,action_2362,outside,,,1779509169.9111161
train,action_2363,outside,,,1779509174.286402
train,action_2364,outside,,,1779509178.976727
train,action_2365,outside,,,1779509183.55289
train,action_2366,outside,,,1779509188.4735548
train,action_2367,outside,,,1779509193.270398
train,action_2368,unclear,,,1779509226.4280472
train,action_2369,outside,,,1779509232.433894
train,action_2370,outside,,,1779509237.864377
train,action_2371,unclear,,,1779509250.960456
train,action_2372,unclear,,,1779509261.2596748
train,action_2373,outside,,,1779509265.167389
train,action_2374,outside,,,1779509270.693613
train,action_2375,outside,,,1779509275.533382
train,action_2376,unclear,,,1779509282.654143
train,action_2377,outside,,,1779509287.414996
train,action_2378,outside,,,1779509291.984707
train,action_2379,outside,,,1779509297.393444
train,action_2380,outside,,,1779509301.5861871
train,action_2381,outside,,,1779509306.8793979
train,action_2382,outside,,,1779509313.423269
train,action_2383,inside,,,1779509341.8536918
train,action_2384,outside,,,1779509346.382566
train,action_2385,outside,,,1779509350.680182
train,action_2386,outside,,,1779509355.554548
train,action_2387,outside,,,1779509360.361676
train,action_2388,outside,,,1779509378.481924
train,action_2389,outside,,,1779509383.181675
train,action_2390,outside,,,1779509389.4278662
train,action_2391,outside,,,1779509395.2652018
train,action_2392,outside,,,1779509399.74025
train,action_2393,outside,,,1779509404.1017768
train,action_2394,outside,,,1779509407.956169
train,action_2395,outside,,,1779509412.0091531
train,action_2396,outside,,,1779509417.020374
train,action_2397,outside,,,1779509421.834107
train,action_2398,outside,,,1779509428.649067
train,action_2399,outside,,,1779509434.4682398
train,action_2400,outside,,,1779509440.482338
train,action_2401,outside,,,1779509448.518036
train,action_2402,outside,,,1779509453.194129
train,action_2403,outside,,,1779509459.528246
train,action_2404,outside,,,1779509463.902223
train,action_2405,outside,,,1779509470.65277
train,action_2406,outside,,,1779509482.62817
train,action_2407,outside,,,1779509487.093993
train,action_2408,outside,,,1779509491.798327
train,action_2409,outside,,,1779509496.5378659
train,action_2410,outside,,,1779509502.035648
train,action_2411,inside,,,1779509507.781067
train,action_2412,outside,,,1779509511.1821592
train,action_2413,outside,,,1779509514.9336169
train,action_2414,outside,,,1779509518.621021
train,action_2415,outside,,,1779509522.677016
train,action_2416,outside,,,1779509528.078971
train,action_2417,outside,,,1779509532.621204
train,action_2418,outside,,,1779509537.1221828
train,action_2419,outside,,,1779509542.5930629
train,action_2420,outside,,,1779509552.388638
train,action_2421,outside,,,1779509558.149072
train,action_2422,outside,,,1779509561.2452302
train,action_2423,outside,,,1779509565.701592
train,action_2424,outside,,,1779509569.819895
train,action_2425,outside,,,1779509574.6078851
train,action_2426,outside,,,1779509578.817251
train,action_2427,outside,,,1779509582.873346
train,action_2428,unclear,,,1779509641.92834
train,action_2429,outside,,,1779509647.027991
train,action_2430,outside,,,1779509651.676743
train,action_2431,outside,,,1779509656.570009
train,action_2432,outside,,,1779509660.118379
train,action_2433,outside,,,1779509665.294962
train,action_2434,outside,,,1779509669.317316
train,action_2435,outside,,,1779509673.710722
train,action_2436,outside,,,1779509678.596997
train,action_2437,outside,,,1779509684.686965
train,action_2438,outside,,,1779509689.5632372
train,action_2439,outside,,,1779509694.895842
train,action_2440,outside,,,1779509701.505462
train,action_2441,outside,,,1779509711.1445062
train,action_2442,outside,,,1779509716.4261088
train,action_2443,outside,,,1779509723.689734
train,action_2444,outside,,,1779509729.416419
train,action_2445,outside,,,1779509739.500057
train,action_2446,outside,,,1779509752.403788
train,action_2447,outside,,,1779509762.528576
train,action_2448,outside,,,1779509770.9547362
train,action_2449,unclear,,,1779509808.430443
train,action_2450,inside,,,1779509812.6320078
train,action_2451,outside,,,1779509817.604183
train,action_2452,outside,,,1779509822.462677
train,action_2453,outside,,,1779509827.642276
train,action_2454,inside,,,1779509838.392202
train,action_2455,outside,,,1779509842.4677
train,action_2456,outside,,,1779509848.062857
train,action_2457,outside,,,1779509866.1143198
train,action_2458,outside,,,1779509874.377621
train,action_2459,outside,,,1779509884.293771
train,action_2460,inside,,,1779509889.8764422
train,action_2461,outside,,,1779509894.7550058
train,action_2462,outside,,,1779509899.653173
train,action_2463,outside,,,1779509902.8943691
train,action_2464,outside,,,1779509907.671392
train,action_2465,outside,,,1779509913.146421
train,action_2466,outside,,,1779509918.050244
train,action_2467,outside,,,1779509922.743548
train,action_2468,outside,,,1779509927.311745
train,action_2469,outside,,,1779509931.191561
train,action_2470,outside,,,1779509935.396806
train,action_2471,outside,,,1779509938.762462
train,action_2472,outside,,,1779509942.805876
train,action_2473,outside,,,1779509946.6186
train,action_2474,outside,,,1779509948.7919161
train,action_2475,outside,,,1779509955.203928
train,action_2476,outside,,,1779509960.083168
train,action_2477,outside,,,1779509963.017571
train,action_2478,outside,,,1779509967.081585
train,action_2479,inside,,,1779509974.7131672
train,action_2480,outside,,,1779509979.501374
train,action_2481,outside,,,1779509982.978559
train,action_2482,outside,,,1779509987.397363
train,action_2483,outside,,,1779510003.361943
train,action_2484,outside,,,1779510009.1848252
train,action_2485,outside,,,1779510012.680758
train,action_2486,outside,,,1779510017.0646589
train,action_2487,outside,,,1779510021.5401
train,action_2488,outside,,,1779510025.921056
train,action_2489,outside,,,1779510030.477611
train,action_2490,outside,,,1779510039.2737799
train,action_2491,outside,,,1779510049.310108
train,action_2492,inside,,,1779510088.142408
train,action_2493,outside,,,1779510093.486155
train,action_2494,outside,,,1779510098.0508292
train,action_2495,outside,,,1779510102.8110862
train,action_2496,outside,,,1779510107.205058
train,action_2497,outside,,,1779510109.1691468
train,action_2498,outside,,,1779510113.063794
train,action_2499,outside,,,1779510118.10759
train,action_2500,outside,,,1779510121.431297
train,action_2501,outside,,,1779510126.615646
train,action_2502,unclear,,,1779510147.138908
train,action_2503,outside,,,1779510152.107949
train,action_2504,unclear,,,1779510213.8207932
train,action_2505,outside,,,1779510218.401825
train,action_2506,outside,,,1779510222.699337
train,action_2507,outside,,,1779510227.326887
train,action_2508,outside,,,1779510231.6054752
train,action_2509,outside,,,1779510238.2369769
train,action_2510,unclear,,,1779510249.051616
train,action_2511,outside,,,1779510255.6357849
train,action_2512,outside,,,1779510257.996473
train,action_2513,outside,,,1779510260.127104
train,action_2514,outside,,,1779510264.26793
train,action_2515,outside,,,1779510270.10657
train,action_2516,outside,,,1779510272.422685
train,action_2517,outside,,,1779510281.200911
train,action_2518,outside,,,1779510285.7281642
train,action_2519,outside,,,1779510290.3351622
train,action_2520,outside,,,1779510295.389714
train,action_2521,outside,,,1779510300.0431712
train,action_2522,outside,,,1779510304.5352519
train,action_2523,outside,,,1779510310.761725
train,action_2524,inside,,,1779510419.599044
train,action_2525,outside,,,1779510427.914714
train,action_2526,inside,,,1779510450.0392818
train,action_2527,outside,,,1779510456.273269
train,action_2528,outside,,,1779510460.6654348
train,action_2529,outside,,,1779510464.5862908
train,action_2530,outside,,,1779510469.710044
train,action_2531,outside,,,1779510476.5596852
train,action_2532,unclear,,,1779510483.474884
train,action_2533,outside,,,1779510489.065771
train,action_2534,outside,,,1779510492.406028
train,action_2535,outside,,,1779510496.636508
train,action_2536,outside,,,1779510500.8851898
train,action_2537,inside,,,1779510514.1010728
train,action_2538,outside,,,1779510522.1319869
train,action_2539,outside,,,1779510525.21622
train,action_2540,outside,,,1779510536.659637
train,action_2541,outside,,,1779510541.0929
train,action_2542,outside,,,1779510545.8820539
train,action_2543,outside,,,1779510551.1458719
train,action_2544,inside,,,1779510561.808139
train,action_2545,outside,,,1779510567.3392231
train,action_2546,outside,,,1779510572.1436448
train,action_2547,inside,,,1779510588.578294
train,action_2548,outside,,,1779510597.9163651
train,action_2549,outside,,,1779510623.4583502
train,action_2550,outside,,,1779510628.997867
train,action_2551,outside,,,1779510633.766803
train,action_2552,outside,,,1779510637.914117
train,action_2553,outside,,,1779510642.810998
train,action_2554,outside,,,1779510647.6809092
train,action_2555,outside,,,1779510652.59569
train,action_2556,outside,,,1779510656.9594839
train,action_2557,outside,,,1779510662.357867
train,action_2558,outside,,,1779510680.026485
train,action_2559,outside,,,1779510685.893707
train,action_2560,outside,,,1779510692.416943
train,action_2561,unclear,,,1779510698.1696188
train,action_2562,outside,,,1779510707.642378
train,action_2563,outside,,,1779510715.42291
train,action_2564,outside,,,1779510719.9173481
train,action_2565,outside,,,1779510728.513422
train,action_2566,outside,,,1779510733.351031
train,action_2567,outside,,,1779510737.604525
train,action_2568,outside,,,1779510740.799356
train,action_2569,outside,,,1779510743.2761421
train,action_2570,outside,,,1779510747.715664
train,action_2571,outside,,,1779510752.387848
train,action_2572,outside,,,1779510757.1078532
train,action_2573,outside,,,1779510759.679424
train,action_2574,outside,,,1779510763.64015
train,action_2575,outside,,,1779510768.390259
train,action_2576,inside,,,1779510773.823781
train,action_2577,outside,,,1779510777.936474
train,action_2578,outside,,,1779510782.7154381
train,action_2579,outside,,,1779510786.2785752
train,action_2580,outside,,,1779510790.861378
train,action_2581,outside,,,1779510795.849525
train,action_2582,outside,,,1779510800.219441
train,action_2583,unclear,,,1779510827.48359
train,action_2584,inside,,,1779510864.846786
train,action_2585,outside,,,1779510869.037261
train,action_2586,outside,,,1779510874.92863
train,action_2587,outside,,,1779510880.882943
train,action_2588,outside,,,1779510887.579305
train,action_2589,outside,,,1779510894.979574
train,action_2590,outside,,,1779510901.946236
train,action_2591,outside,,,1779510907.795205
train,action_2592,outside,,,1779510914.4646668
train,action_2593,outside,,,1779510919.368762
train,action_2594,outside,,,1779510924.131333
train,action_2595,outside,,,1779510929.004731
train,action_2596,outside,,,1779510932.993984
train,action_2597,outside,,,1779510937.26965
train,action_2598,outside,,,1779510943.431672
train,action_2599,outside,,,1779510953.171096
train,action_2600,outside,,,1779510958.381504
train,action_2601,outside,,,1779510962.029024
train,action_2602,outside,,,1779510966.986637
train,action_2603,outside,,,1779510970.403855
train,action_2604,unclear,,,1779511026.475281
train,action_2605,outside,,,1779511036.391714
train,action_2606,inside,,,1779511046.4351249
train,action_2607,outside,,,1779511062.464016
train,action_2608,outside,,,1779511067.2164109
train,action_2609,outside,,,1779511073.139998
train,action_2610,unclear,,,1779511083.83758
train,action_2611,outside,,,1779511088.407727
train,action_2612,outside,,,1779511091.676128
train,action_2613,outside,,,1779511095.8852632
train,action_2614,outside,,,1779511099.928278
train,action_2615,outside,,,1779511105.793212
train,action_2616,outside,,,1779511110.436714
train,action_2617,outside,,,1779511129.804414
train,action_2618,outside,,,1779511135.204225
train,action_2619,outside,,,1779511139.777636
train,action_2620,outside,,,1779511144.340199
train,action_2621,outside,,,1779511151.380032
train,action_2622,outside,,,1779511156.928442
train,action_2623,outside,,,1779511161.5190778
train,action_2624,outside,,,1779511169.864019
train,action_2625,outside,,,1779511173.6273222
train,action_2626,outside,,,1779511178.0769548
train,action_2627,outside,,,1779511182.1139479
train,action_2628,outside,,,1779511186.090132
train,action_2629,outside,,,1779511190.921834
train,action_2630,outside,,,1779511196.06181
train,action_2631,outside,,,1779511200.8804328
train,action_2632,outside,,,1779511205.818732
train,action_2633,outside,,,1779511213.423509
train,action_2634,outside,,,1779511231.702196
train,action_2635,outside,,,1779511235.687375
train,action_2636,outside,,,1779511240.473726
train,action_2637,outside,,,1779511245.0233018
train,action_2638,outside,,,1779511252.195926
train,action_2639,outside,,,1779511255.3774579
train,action_2640,outside,,,1779511259.745079
train,action_2641,unclear,,,1779511294.245256
train,action_2642,outside,,,1779511300.044788
train,action_2643,outside,,,1779511305.775127
train,action_2644,outside,,,1779511312.9240682
train,action_2645,outside,,,1779511318.927819
train,action_2646,outside,,,1779511322.7485251
train,action_2647,outside,,,1779511328.224274
train,action_2648,outside,,,1779511333.752945
train,action_2649,unclear,,,1779511346.215599
train,action_2650,outside,,,1779511352.220209
train,action_2651,outside,,,1779511356.423323
train,action_2652,outside,,,1779511365.417707
train,action_2653,outside,,,1779511370.13165
train,action_2654,outside,,,1779511375.6459572
train,action_2655,outside,,,1779511379.536476
train,action_2656,inside,,,1779511385.8378072
train,action_2657,outside,,,1779511390.247126
train,action_2658,outside,,,1779511395.526633
train,action_2659,outside,,,1779511400.4368992
train,action_2660,outside,,,1779511404.809216
train,action_2661,outside,,,1779511410.267971
train,action_2662,outside,,,1779511414.804906
train,action_2663,outside,,,1779511418.6234891
train,action_2664,outside,,,1779511422.9055429
train,action_2665,outside,,,1779511428.6658912
train,action_2666,outside,,,1779511429.948792
train,action_2667,outside,,,1779511434.6079261
train,action_2668,outside,,,1779511444.399669
train,action_2669,outside,,,1779511448.984073
train,action_2670,outside,,,1779511454.1367989
train,action_2671,outside,,,1779511457.164623
train,action_2672,outside,,,1779511461.9322739
train,action_2673,unclear,,,1779511505.2334971
train,action_2674,outside,,,1779511509.71207
train,action_2675,inside,,,1779511515.574717
train,action_2676,outside,,,1779511517.917474
train,action_2677,outside,,,1779511521.329176
train,action_2678,outside,,,1779511525.658818
train,action_2679,outside,,,1779511530.0375922
train,action_2680,outside,,,1779511536.372654
train,action_2681,unclear,,,1779511542.9411771
train,action_2682,outside,,,1779511547.579058
train,action_2683,outside,,,1779511552.972857
train,action_2684,outside,,,1779511557.5645509
train,action_2685,outside,,,1779511561.935234
train,action_2686,outside,,,1779511567.585654
train,action_2687,outside,,,1779511571.68402
train,action_2688,outside,,,1779511576.6857998
train,action_2689,outside,,,1779511580.849267
train,action_2690,outside,,,1779511584.460278
train,action_2691,outside,,,1779511588.608614
train,action_2692,outside,,,1779511591.886945
train,action_2693,outside,,,1779511598.213032
train,action_2694,outside,,,1779511601.860011
train,action_2695,outside,,,1779511607.5909271
train,action_2696,outside,,,1779511622.495541
train,action_2697,outside,,,1779511626.520179
train,action_2698,outside,,,1779511630.8219352
train,action_2699,outside,,,1779511635.295156
train,action_2700,outside,,,1779511639.891902
train,action_2701,outside,,,1779511644.797346
train,action_2702,outside,,,1779511649.697737
train,action_2703,outside,,,1779511654.230409
train,action_2704,outside,,,1779511658.784095
train,action_2705,outside,,,1779511668.518883
train,action_2706,outside,,,1779511672.937674
train,action_2707,outside,,,1779511707.74416
train,action_2708,outside,,,1779511711.87594
train,action_2709,outside,,,1779511715.8259258
train,action_2710,outside,,,1779511719.874178
train,action_2711,outside,,,1779511723.504714
train,action_2712,outside,,,1779511728.721188
train,action_2713,outside,,,1779511733.942894
train,action_2714,outside,,,1779511739.717582
train,action_2715,outside,,,1779511751.222282
train,action_2716,outside,,,1779511756.160086
train,action_2717,unclear,,,1779511762.781217
train,action_2718,outside,,,1779511766.895099
train,action_2719,outside,,,1779511771.742723
train,action_2720,outside,,,1779511776.475588
train,action_2721,outside,,,1779511780.871989
train,action_2722,outside,,,1779511788.678477
train,action_2723,outside,,,1779511796.0232131
train,action_2724,outside,,,1779511804.547084
train,action_2725,outside,,,1779511808.2522051
train,action_2726,outside,,,1779511812.090462
train,action_2727,outside,,,1779511815.701069
train,action_2728,outside,,,1779511822.713412
train,action_2729,outside,,,1779511834.7870588
train,action_2730,outside,,,1779511842.1260061
train,action_2731,outside,,,1779511846.4731252
train,action_2732,outside,,,1779511858.342218
train,action_2733,outside,,,1779511865.174749
train,action_2734,outside,,,1779511869.3663528
train,action_2735,outside,,,1779511871.924118
train,action_2736,outside,,,1779511876.647073
train,action_2737,outside,,,1779511881.2477021
train,action_2738,outside,,,1779511884.1476128
train,action_2739,outside,,,1779511889.270785
train,action_2740,outside,,,1779511896.6298492
train,action_2741,outside,,,1779511906.7180002
train,action_2742,outside,,,1779511911.9254148
train,action_2743,outside,,,1779511917.105814
train,action_2744,outside,,,1779511921.631655
train,action_2745,outside,,,1779511927.347426
train,action_2746,outside,,,1779511941.1417348
train,action_2747,outside,,,1779511948.6506722
train,action_2748,outside,,,1779511951.587378
train,action_2749,outside,,,1779511955.922206
train,action_2750,outside,,,1779511960.599354
train,action_2751,outside,,,1779511965.181501
train,action_2752,inside,,,1779511970.635961
train,action_2753,unclear,,,1779511978.387388
train,action_2754,outside,,,1779511983.241822
train,action_2755,outside,,,1779511988.513618
train,action_2756,outside,,,1779511994.53686
train,action_2757,outside,,,1779511998.460819
train,action_2758,outside,,,1779512003.801159
train,action_2759,outside,,,1779512012.880616
train,action_2760,outside,,,1779512017.713071
train,action_2761,outside,,,1779512031.952537
train,action_2762,outside,,,1779512037.417275
train,action_2763,outside,,,1779512056.356837
train,action_2764,outside,,,1779512061.446065
train,action_2765,outside,,,1779512065.501531
train,action_2766,outside,,,1779512070.033817
train,action_2767,outside,,,1779512074.609797
train,action_2768,outside,,,1779512078.221621
train,action_2769,outside,,,1779512195.7148201
train,action_2770,outside,,,1779512200.942778
train,action_2771,outside,,,1779512205.80336
train,action_2772,outside,,,1779512211.4232671
train,action_2773,unclear,,,1779512237.061743
train,action_2774,outside,,,1779512242.543859
train,action_2775,outside,,,1779512246.923436
train,action_2776,outside,,,1779512251.5894961
train,action_2777,outside,,,1779512260.917672
train,action_2778,outside,,,1779512269.424719
train,action_2779,outside,,,1779512275.6961641
train,action_2780,outside,,,1779512279.832928
train,action_2781,outside,,,1779512284.59263
train,action_2782,outside,,,1779512290.1320782
train,action_2783,outside,,,1779512295.597617
train,action_2784,outside,,,1779512300.2208462
train,action_2785,outside,,,1779512305.713991
train,action_2786,inside,,,1779512340.946788
train,action_2787,outside,,,1779512345.8385139
train,action_2788,outside,,,1779512350.143101
train,action_2789,outside,,,1779512353.9739451
train,action_2790,outside,,,1779512357.938499
train,action_2791,outside,,,1779512364.179348
train,action_2792,outside,,,1779512377.905777
train,action_2793,outside,,,1779512383.033024
train,action_2794,outside,,,1779512386.968354
train,action_2795,outside,,,1779512391.3200252
train,action_2796,outside,,,1779512702.8163068
train,action_2797,outside,,,1779512712.490657
